id,station_id,latitude,longitude,elevation,name,country,region,timezone
1685,KIXA0,36.3298,-77.6352,44,Roanoke Rapids / Allen Grove,US,NC,America/New_York
1686,KIYA0,29.9758,-92.0842,5,Abbeville / Grosse Isle,US,LA,America/Chicago
1687,KIYK0,35.6587,-117.8295,749,Inyokern,US,CA,America/Los_Angeles
1688,KIZA0,34.6068,-120.0756,205,Santa Ynez,US,CA,America/Los_Angeles
1689,KIZG0,43.9833,-70.95,138,Fryeburg,US,ME,America/New_York
1690,KJAQ0,38.3768,-120.7939,515,Jackson / Sutter Hill,US,CA,America/Los_Angeles
1691,KJAS0,30.8857,-94.0349,65,Jasper / Curtis,US,TX,America/Chicago
1692,KJAU0,36.3341,-84.163,360,Jacksboro / De Lap,US,TN,America/New_York
1693,KJBR0,35.8317,-90.6464,80,Jonesboro / Doss (Historical),US,AR,America/Chicago
1694,KJDD0,32.7422,-95.4965,132,Mineola-Quitman / Calvary,US,TX,America/Chicago
1695,KJDN0,47.3287,-106.9527,811,Jordan,US,MT,America/Denver
1696,KJEF0,38.5912,-92.1561,167,Jefferson City / North Jefferson,US,MO,America/Chicago
1697,KJER0,42.7267,-114.4566,1235,Jerome / Barrymore,US,ID,America/Boise
1698,KJES0,31.554,-81.8825,33,Jesup / Leake,US,GA,America/New_York
1699,KJFX0,33.902,-87.3142,147,Jasper / Manchester,US,AL,America/Chicago
1700,KJFZ0,37.0637,-81.7983,809,Richlands / Birmingham,US,VA,America/New_York
1701,KJGG0,37.2392,-76.7161,15,Williamsburg / Kingspoint,US,VA,America/New_York
1702,KJHN0,37.5854,-101.7323,1014,Johnson,US,KS,America/Chicago
1703,KJHW0,42.1534,-79.258,525,Jamestown / Kimball Stand,US,NY,America/New_York
1704,KJKA0,30.2896,-87.6718,5,Gulf Shores / Bay Village Mobile Home Park,US,AL,America/Chicago
1705,KJKJ0,46.8393,-96.664,280,Moorhead / Park Lane Mobile Home Park,US,MN,America/Chicago
1706,KJLN0,37.1518,-94.4983,299,Joplin / Airport Drive,US,MO,America/Chicago
1707,KJMR0,45.8861,-93.2718,308,Mora,US,MN,America/Chicago
1708,KJMS0,46.9297,-98.6782,457,Jamestown,US,ND,America/Chicago
1709,KJNX0,35.5409,-78.3903,50,Smithfield / Whitley Heights,US,NC,America/New_York
1710,KJQF0,35.3878,-80.7091,215,Concord / Cox Mill,US,NC,America/New_York
1711,KJRB0,40.7012,-74.009,2,New York / Wall Street,US,NY,America/New_York
1712,KJSO0,31.8693,-95.2174,207,Jacksonville / Dialville,US,TX,America/Chicago
1713,KJST0,40.3161,-78.8339,696,Johnstown / Wissingertown,US,PA,America/New_York
1714,KJSV0,35.4382,-94.8029,161,Sallisaw,US,OK,America/Chicago
1715,KJSY0,45.3595,-117.2538,1256,Joseph,US,OR,America/Los_Angeles
1716,KJVL0,42.6202,-89.0416,246,Janesville / Afton,US,WI,America/Chicago
1717,KJVW0,32.3045,-90.4105,75,Raymond / Thompson,US,MS,America/Chicago
1718,KJVY0,38.3654,-85.7382,145,Jeffersonville / Cementville,US,IN,America/Kentucky/Louisville
1719,KJWG0,35.8647,-98.4207,473,Watonga,US,OK,America/Chicago
1720,KJWN0,36.1824,-86.8867,151,John C Tune / Jordonia,US,TN,America/Chicago
1721,KJWY0,32.4562,-96.9127,217,Waxahachie / Sardis,US,TX,America/Chicago
1722,KJXN0,42.2604,-84.4604,305,Jackson / Coffman Trailer Court,US,MI,America/Detroit
1723,KJYG0,43.9863,-94.5579,325,St James / Grogan,US,MN,America/Chicago
1724,KJYL0,32.6453,-81.5971,57,Sylvania / Captolo,US,GA,America/New_York
1725,KJYM0,41.9213,-84.5858,361,Hillsdale,US,MI,America/Detroit
1726,KJYO0,39.078,-77.5575,119,Leesburg / Sycolin,US,VA,America/New_York
1727,KJYR0,40.8964,-97.6241,509,York,US,NE,America/Chicago
1728,KJZI0,32.701,-80.0033,6,Charleston / Grimball Shores,US,SC,America/New_York
1729,KJZP0,34.4535,-84.4572,468,Jasper / Ruden,US,GA,America/New_York
1730,KK620,38.7041,-84.3918,274,Falmouth / Greenwood,US,KY,America/New_York
1731,KK820,39.7611,-98.7934,548,Smith Center,US,KS,America/Chicago
1732,KK880,37.8682,-95.3869,310,Iola / Bassett,US,KS,America/Chicago
1733,KKCUP,44.26,-79.16,262,Udora,CA,ON,America/Toronto
1734,KKK9S,41.33,-104.27,1667,Alpha (Burns),US,WY,America/Denver
1735,KKNB0,37.0111,-112.5312,1484,Kanab,US,UT,America/Denver
1736,KKY80,37.9532,-86.8572,126,Lewisport / Adair,US,KY,America/Chicago
1737,KL080,33.259,-116.321,159,Borrego Springs,US,CA,America/Los_Angeles
1738,KL180,33.3542,-117.2509,216,Fallbrook / Deluz,US,CA,America/Los_Angeles
1739,KL350,34.2638,-116.856,2058,Big Bear City,US,CA,America/Los_Angeles
1740,KL520,35.1015,-120.6224,4,Oceano / Oceano Beach,US,CA,America/Los_Angeles
1741,KLAA0,38.0697,-102.6885,1130,Lamar / Beta,US,CO,America/Denver
1742,KLAF0,40.4123,-86.9369,185,Lafayette / Summit,US,IN,America/Indiana/Indianapolis
1743,KLAL0,27.9889,-82.0186,43,Lakeland / Dranefield Mobile Home Park,US,FL,America/New_York
1744,KLAM0,35.8798,-106.2694,2186,Los Alamos,US,NM,America/Denver
1745,KLBE0,40.2746,-79.4068,366,Latrobe / Manito,US,PA,America/New_York
1746,KLBL0,37.0442,-100.9599,879,Liberal / Western Mobile Home Park South,US,KS,America/Chicago
1747,KLBO0,37.6483,-92.6524,403,Lebanon / West Lebanon,US,MO,America/Chicago
1748,KLBR0,33.5932,-95.0636,134,Clarksville,US,TX,America/Chicago
1749,KLBT0,34.6099,-79.0594,38,Lumberton,US,NC,America/New_York
1750,KLBX0,29.1086,-95.4621,8,Angleton / Snipe,US,TX,America/Chicago
1751,KLCG0,42.2416,-96.9823,436,Wayne,US,NE,America/Chicago
1752,KLCI0,43.573,-71.4178,166,Laconia / Dockham Shore,US,NH,America/New_York
1753,KLCK0,39.8138,-82.9278,227,Columbus / Lockbourne,US,OH,America/New_York
1754,KLCQ0,30.1821,-82.5769,61,Lake City / Wilburn,US,FL,America/New_York
1755,KLDJ0,40.6174,-74.2446,7,Linden,US,NJ,America/New_York
1756,KLDM0,43.9625,-86.4079,197,Ludington / Hidden Forest Mobile Home Park,US,MI,America/Detroit
1757,KLEB6,35.56204,-75.95566,1,Hyde County Airport,US,NC,America/New_York
1758,KLEE0,28.8229,-81.8084,23,Leesburg / Haven On Lake Harris Mobile Home Park,US,FL,America/New_York
1759,KLEM0,45.9187,-102.1062,784,Lemmon,US,SD,America/Denver
1760,KLEW0,44.0485,-70.2835,88,Auburn / Marston Corner,US,ME,America/New_York
1761,KLFK0,31.234,-94.75,90,Lufkin / Burke,US,TX,America/Chicago
1762,KLFT0,30.2052,-91.9876,13,Lafayette / Walroy,US,LA,America/Chicago
1763,KLGC0,33.0089,-85.0726,212,La Grange / Rockwell Estates,US,GA,America/New_York
1764,KLGD0,45.2902,-118.0071,828,La Grande / Island City,US,OR,America/Los_Angeles
1765,KLGF0,32.86,-114.3967,132,Yuma / Laguna,US,AZ,America/Phoenix
1766,KLGU0,41.7913,-111.8516,1359,Logan / Greenville,US,UT,America/Denver
1767,KLHB0,30.8721,-96.6222,87,Hearne,US,TX,America/Chicago
1768,KLHM0,38.9092,-121.3513,37,Lincoln / Ewing,US,CA,America/Los_Angeles
1769,KLHQ0,39.7556,-82.6571,265,Lancaster / Hooker,US,OH,America/New_York
1770,KLHZ0,36.0233,-78.3303,113,Louisburg / Royal,US,NC,America/New_York
1771,KLIC0,39.2748,-103.6659,1638,Limon,US,CO,America/Denver
1772,KLJF0,45.1,-94.5,347,Litchfield / Evergreen Mobile Home Park,US,MN,America/Chicago
1773,KLKR0,34.7229,-80.8546,148,Lancaster / Grace,US,SC,America/New_York
1774,KLKU0,38.0098,-77.9701,150,Louisa,US,VA,America/New_York
1775,KLKV0,42.1611,-120.3991,1443,Lakeview Lake Co Airport / Five Corners,US,OR,America/Los_Angeles
1776,KLLJ0,44.5236,-114.2179,1546,Challis / Garden City (Historical),US,ID,America/Boise
1777,KLLQ0,33.6386,-91.751,81,Monticello / Killin,US,AR,America/Chicago
1778,KLMO0,40.1643,-105.1637,1541,Lemoore / Marnett,US,CA,America/Denver
1779,KLMS0,33.1462,-89.0625,175,Louisville,US,MS,America/Chicago
1780,KLMT0,42.1561,-121.7332,1248,Klamath Falls / Falcon Heights,US,OR,America/Los_Angeles
1781,KLNA0,26.5931,-80.0851,4,Lantana / Lake Osborne Trailer Ranch,US,FL,America/New_York
1782,KLNC0,32.5792,-96.7191,153,Lancaster / Wilmer,US,TX,America/Chicago
1783,KLNL0,46.154,-89.2121,520,Land O Lakes / Land O' Lakes,US,WI,America/Chicago
1784,KLNN0,41.684,-81.3898,191,Willoughby / Woodbridge,US,OH,America/New_York
1785,KLNP0,36.9875,-82.53,818,Wise / Hurricane,US,VA,America/New_York
1786,KLNR0,43.2119,-90.1798,219,Lone Rock,US,WI,America/Chicago
1787,KLNS0,40.1224,-76.2944,123,Lancaster / Kissell Hill,US,PA,America/New_York
1788,KLOM0,40.1376,-75.2651,92,Ambler / Five Points,US,PA,America/New_York
1789,KLOR0,31.3558,-85.7512,90,Fort Rucker / Holiday Village,US,AL,America/Chicago
1790,KLOT0,41.6081,-88.0962,207,Joliet / Lockport / Nottingham Ridge,US,IL,America/Chicago
1791,KLOZ0,37.0869,-84.0774,369,London-Corbin / Sublimity City,US,KY,America/New_York
1792,KLPR0,41.35,-82.1833,241,Lorain / West Ridge Green,US,OH,America/New_York
1793,KLQK0,34.81,-82.7029,309,Pickens / Rosewood Heights,US,SC,America/New_York
1794,KLQR0,38.2086,-99.086,613,Larned / Village Mobile Home Park,US,KS,America/Chicago
1795,KLRF0,34.9168,-92.1465,95,Little Rock / Jacksonville / Macon,US,AR,America/Chicago
1796,KLRJ0,42.7779,-96.1937,365,Le Mars / Armel Acres Mobile Home Estates,US,IA,America/Chicago
1797,KLRO0,32.8978,-79.7829,4,Mount Pleasant Reg-Faison / Philip,US,SC,America/New_York
1798,KLRU0,32.2894,-106.922,1358,Las Cruces / Fairacres,US,NM,America/Denver
1799,KLRY0,38.6102,-94.3435,279,Harrisonville / Lone Tree,US,MO,America/Chicago
1800,KLSB0,32.3335,-108.6917,1307,Lordsburg,US,NM,America/Denver
1801,KLSV0,36.2362,-115.0343,570,Las Vegas / Nellis Air Force Base,US,NV,America/Los_Angeles
1802,KLUA0,38.6671,-78.5006,275,Luray / Westlu,US,VA,America/New_York
1803,KLUD0,33.2542,-97.5805,319,Decatur,US,TX,America/Chicago
1804,KLUF0,33.535,-112.3832,331,Phoenix / Glendale / Webb,US,AZ,America/Phoenix
1805,KLUG0,35.507,-86.8039,219,Lewisburg-Ellington / Cowden,US,TN,America/Chicago
1806,KLUK0,39.1033,-84.4186,147,Cincinnati / Columbia,US,OH,America/New_York
1807,KLUL0,31.673,-89.1728,73,Laurel / Pendorff,US,MS,America/Chicago
1808,KLUM0,44.8923,-91.8678,273,Menomonie / Rusk,US,WI,America/Chicago
1809,KLUX0,34.5071,-81.9472,212,Laurens / Lakeside,US,SC,America/New_York
1810,KLVJ0,29.5213,-95.2421,13,Houston / Hastings,US,TX,America/Chicago
1811,KLVK0,37.6934,-121.8204,122,Livermore / East Pleasanton,US,CA,America/Los_Angeles
1812,KLVL0,36.7728,-77.7943,100,Lawrenceville / Edgerton,US,VA,America/New_York
1813,KLVM0,45.6994,-110.4483,1420,Livingston / Urback Place,US,MT,America/Denver
1814,KLVN0,44.6279,-93.2281,293,Minneapolis / Lakeville,US,MN,America/Chicago
1815,KLVS0,35.6542,-105.1424,2096,Las Vegas / Arriba,US,NM,America/Denver
1816,KLWA0,42.3512,-86.2556,203,South Haven / Mitchell Brothers Mobile Home Park,US,MI,America/Detroit
1817,KLWB0,37.8583,-80.3995,701,Lewisburg / Maxwelton,US,WV,America/New_York
1818,KLWC0,39.0111,-95.2165,254,Lawrence / Midland,US,KS,America/Chicago
1819,KLWD0,40.6333,-93.9022,345,Lamoni / Togo (Historical),US,IA,America/Chicago
1820,KLWM0,42.7172,-71.1234,45,Lawrence / Suttons Mills,US,MA,America/New_York
1821,KLWT0,47.0493,-109.4667,1271,Lewistown / Lewlistown [Misspelling] / Lewistown Heights,US,MT,America/Denver
1822,KLWV0,38.7643,-87.6055,131,Lawrenceville / Jackson,US,IL,America/Chicago
1823,KLXL0,45.9494,-94.3471,342,Little Falls / Gregory,US,MN,America/Chicago
1824,KLXN0,40.7904,-99.7759,736,Lexington / Donald Price Mobile Home Park,US,NE,America/Chicago
1825,KLXT0,38.9597,-94.3714,306,Lees Summit / Unity Village,US,MO,America/Chicago
1826,KLXV0,39.2203,-106.3167,3028,Leadville / Stringtown,US,CO,America/Denver
1827,KLXY0,31.6412,-96.5145,166,Mexia / Forest Glade,US,TX,America/Chicago
1828,KLYO0,38.3428,-98.2269,515,Lyons,US,KS,America/Chicago
1829,KLYV0,43.6168,-96.2177,437,Luverne,US,MN,America/Chicago
1830,KLZU0,33.9781,-83.9624,324,Lawrenceville / Village Gate,US,GA,America/New_York
1831,KLZZ0,31.1062,-98.1959,370,Lampasas / Radio Junction,US,TX,America/Chicago
1832,KM020,36.1279,-87.4298,272,Dickson / Hortense,US,TN,America/Chicago
1833,KM040,35.5834,-89.5872,85,Covington / Solo,US,TN,America/Chicago
1834,KM080,35.2151,-89.0431,152,Bolivar / Sugar Hill,US,TN,America/Chicago
1835,KM190,35.6377,-91.1764,73,Newport / Airport Village,US,AR,America/Chicago
1836,KM210,37.2262,-87.1564,131,Greenville / Powderly,US,KY,America/Chicago
1837,KM250,36.7696,-88.5847,159,Mayfield,US,KY,America/Chicago
1838,KM400,33.8738,-88.4897,69,Aberdeen/Amory / Athens,US,MS,America/Chicago
1839,KM540,36.1904,-86.3157,179,Lebanon / Forktown,US,TN,America/Chicago
1840,KM910,36.5373,-86.9207,215,Springfield / Kinneys,US,TN,America/Chicago
1841,KMAE0,36.9886,-120.1124,78,Madera / Notarb,US,CA,America/Los_Angeles
1842,KMAN0,43.5813,-116.5231,773,Nampa,US,ID,America/Boise
1843,KMAO0,34.1812,-79.3347,28,Marion / Country Club Estates,US,SC,America/New_York
1844,KMAW0,36.5982,-89.9925,90,Malden / Townley,US,MO,America/Chicago
1845,KMBG0,45.5463,-100.4063,523,Mobridge,US,SD,America/Chicago
1846,KMBL0,44.2725,-86.2469,189,Manistee / Newland,US,MI,America/Detroit
1847,KMBO0,32.4387,-90.1031,99,Madison / Sandalwood,US,MS,America/Chicago
1848,KMBS0,43.5329,-84.0796,204,Saginaw / Falconview Estates Mobile Home Park,US,MI,America/Detroit
1849,KMBT0,35.8775,-86.3775,187,Murfreesboro / Haynes Haven,US,TN,America/Chicago
1850,KMBY0,39.4634,-92.4264,264,Moberly,US,MO,America/Chicago
1851,KMCB0,31.1784,-90.4719,126,McComb / Fernwood,US,MS,America/Chicago
1852,KMCC0,38.6676,-121.4006,23,Sacramento / McClellan Park,US,CA,America/Los_Angeles
1853,KMCD0,45.8649,-84.6373,226,Mackinac Island / British Landing,US,MI,America/Detroit
1854,KMCE0,37.2848,-120.5139,47,Merced,US,CA,America/Los_Angeles
1855,KMCW0,43.1578,-93.3313,370,Mason City / Orchard Park Mobile Home Court,US,IA,America/Chicago
1856,KMCX0,40.7088,-86.7668,206,Monticello / Cedar Point,US,IN,America/Indiana/Indianapolis
1857,KMDD0,32.0365,-102.101,854,Midland,US,TX,America/Chicago
1858,KMDH0,37.7781,-89.252,125,Carbondale / Murphysboro / De Soto,US,IL,America/Chicago
1859,KMDQ0,34.8614,-86.5575,230,Huntsville / Meridianville,US,AL,America/Chicago
1860,KMDS0,44.0164,-97.0856,524,Madison,US,SD,America/Chicago
1861,KMDZ0,45.1015,-90.3008,451,Medford / Little Black,US,WI,America/Chicago
1862,KMEB0,34.7919,-79.3658,66,Laurinburg / Floral College,US,NC,America/New_York
1863,KMEH0,45.5167,-118.4,1236,Meacham,US,OR,America/Los_Angeles
1864,KMEV0,39.0009,-119.7519,1439,Minden / Buckeye,US,NV,America/Los_Angeles
1865,KMEZ0,34.5454,-94.2026,329,Mena / Dallas,US,AR,America/Chicago
1866,KMFE0,26.1758,-98.2386,33,McAllen / Francis Addition Colonia,US,TX,America/Chicago
1867,KMFI0,44.6369,-90.1893,390,Marshfield / Bakerville,US,WI,America/Chicago
1868,KMFV0,37.6469,-75.7611,14,Melfa,US,VA,America/New_York
1869,KMGC0,41.7033,-86.8212,200,Michigan City / Davis,US,IN,America/Chicago
1870,KMGG0,45.236,-93.9856,313,Maple Lake,US,MN,America/Chicago
1871,KMGJ0,41.51,-74.2646,111,Montgomery / Kaisertown,US,NY,America/New_York
1872,KMGN0,45.4256,-84.9134,209,Harbor Springs / Menonaqua Beach,US,MI,America/Detroit
1873,KMGR0,31.0849,-83.8033,90,Moultrie / Sunset,US,GA,America/New_York
1874,KMGW0,39.6429,-79.9163,379,Morgantown / Easton,US,WV,America/New_York
1875,KMGY0,39.589,-84.2249,292,Dayton / Oakwood Village,US,OH,America/New_York
1876,KMHE0,43.7748,-98.0386,398,Mitchell / River Bluff Addition,US,SD,America/Chicago
1877,KMHK0,39.141,-96.6708,325,Manhattan / Eureka Lake,US,KS,America/Chicago
1878,KMHL0,39.0955,-93.2028,237,Marshall,US,MO,America/Chicago
1879,KMHN0,42.05,-101.0671,994,Mullen / Wright City Trailer Court,US,NE,America/Denver
1880,KMHP0,32.374,-82.0814,60,Metter / Shamrock,US,GA,America/New_York
1881,KMHR0,38.5553,-121.2973,30,Sacramento / Mather Field,US,CA,America/Los_Angeles
1882,KMHV0,35.0586,-118.1506,854,Mojave / Chaffee,US,CA,America/Los_Angeles
1883,KMIC0,45.062,-93.3539,265,Minneapolis / Brooklyn Center,US,MN,America/Chicago
1884,KMIE0,40.2425,-85.3958,286,Muncie / Drew,US,IN,America/Indiana/Indianapolis
1885,KMIO0,36.9092,-94.8875,246,Miami / North Miami,US,OK,America/Chicago
1886,KMIV0,39.3678,-75.0722,26,Millville / Farmingdale,US,NJ,America/New_York
1887,KMIW0,42.1127,-92.9178,297,Marshalltown / Maulsby,US,IA,America/Chicago
1888,KMJD0,30.4875,-89.6512,17,Picayune / Nicholson,US,MS,America/Chicago
1889,KMJQ0,43.65,-94.9865,441,Jackson,US,MN,America/Chicago
1890,KMJX0,39.9275,-74.2924,25,Toms River / Dover Forge,US,NH,America/New_York
1891,KMKC0,39.1232,-94.5928,230,Kansas City / Harlem,US,MO,America/Chicago
1892,KMKJ0,36.8949,-81.3499,780,Marion / Groseclose,US,VA,America/New_York
1893,KMKL0,35.5999,-88.9156,132,Jackson / Oak Grove,US,TN,America/Chicago
1894,KMKN0,31.9203,-98.5992,423,Comanche,US,TX,America/Chicago
1895,KMKO0,35.6577,-95.3616,186,Muskogee / Summit,US,OK,America/Chicago
1896,KMKS0,33.1855,-80.0362,22,Moncks Corner / Oak Hill,US,SC,America/New_York
1897,KMKT0,44.2228,-93.9193,311,Mankato / Knollwood Park,US,MN,America/Menominee
1898,KMKY0,25.995,-81.6725,2,Marco Island / Old Marco Junction,US,FL,America/New_York
1899,KMLC0,34.8824,-95.7835,235,McAlester / Frink,US,OK,America/Chicago
1900,KMLD0,42.1704,-112.2893,1373,Malad City,US,ID,America/Boise
1901,KMLE0,41.196,-96.1123,320,Omaha / Millard,US,NE,America/Chicago
1902,KMLJ0,33.1542,-83.2414,117,Milledgeville / Meriwether,US,GA,America/New_York
1903,KMLP0,47.45,-115.6667,1837,Mullan Pass / Borax (Historical),US,ID,America/Denver
1904,KMLT0,45.6478,-68.6856,124,Millinocket / Little Italy,US,ME,America/New_York
1905,KMLU0,32.5109,-92.0377,24,Monroe / Magenta,US,LA,America/Chicago
1906,KMMH0,37.6241,-118.8388,2175,Mammoth / Whitmore Hot Springs,US,CA,America/Los_Angeles
1907,KMMI0,35.3992,-84.5618,266,Athens / Bethsalem,US,TN,America/New_York
1908,KMMK0,41.5087,-72.8295,31,Meriden / South Meriden,US,CT,America/New_York
1909,KMML0,44.4517,-95.8244,361,Marshall,US,MN,America/Chicago
1910,KMMT0,33.9188,-80.8006,77,Eastover / Congaree,US,SC,America/New_York
1911,KMMU0,40.7993,-74.4149,57,Morristown / Birch Hills,US,NJ,America/New_York
1912,KMNE0,32.646,-93.2981,85,Minden / Gilark,US,LA,America/Chicago
1913,KMNH0,39.2167,-104.6333,2152,Monument / Elbert,US,CO,America/Denver
1914,KMNI0,33.5871,-80.2087,31,Manning / Wyboo Plantation,US,SC,America/New_York
1915,KMNM0,45.1267,-87.6384,191,Menominee / Bayside Mobile Estates,US,MI,America/Chicago
1916,KMNN0,40.6163,-83.0635,303,Marion / Logan (Historical),US,OH,America/New_York
1917,KMNV0,35.5452,-84.3804,314,Madisonville / Hiwassee College,US,TN,America/New_York
1918,KMNZ0,31.6659,-98.1486,398,Hamilton,US,TX,America/Chicago
1919,KMOD0,37.6258,-120.9544,30,Modesto City / Riverside,US,CA,America/Los_Angeles
1920,KMOP0,43.6216,-84.7373,230,Mt Pleasant / Broadway Acres Mobile Home Park,US,MI,America/Detroit
1921,KMOR0,36.1794,-83.3754,400,Morristown / Wood Acres,US,TN,America/New_York
1922,KMOX0,45.566,-95.9672,346,Morris,US,MN,America/Chicago
1923,KMPO0,41.1375,-75.3789,584,Mt Pocono / Pocono Summit Estates,US,PA,America/New_York
1924,KMPV0,44.2035,-72.5623,355,Montpelier / Berlin Corners,US,VT,America/New_York
1925,KMPZ0,40.9466,-91.5111,223,Mount Pleasant / Woodside Mobile Estates,US,IA,America/Chicago
1926,KMQB0,40.5201,-90.6524,215,Macomb / Good Hope,US,IL,America/Chicago
1927,KMQI0,35.919,-75.6955,4,Manteo / Sunny Side,US,NC,America/New_York
1928,KMQJ0,39.8435,-85.8971,263,Indianapolis / Mount Comfort,US,IN,America/Indiana/Indianapolis
1929,KMQS0,39.979,-75.8655,201,Coatesville / Westwood,US,PA,America/New_York
1930,KMQY0,36.009,-86.5201,166,Smyrna / Jefferson Pike,US,TN,America/Chicago
1931,KMRB0,39.4019,-77.9847,172,Martinsburg / Grubbs Corner,US,WV,America/New_York
1932,KMRC0,35.5544,-87.1791,208,Columbia / Ridley,US,TN,America/Chicago
1933,KMRH0,34.7336,-76.6606,3,Beaufort / Steep Pines Fork,US,NC,America/New_York
1934,KMRJ0,42.8868,-90.2362,357,Mineral Point / Linden,US,WI,America/Chicago
1935,KMRN0,35.8202,-81.6114,387,Morganton / Calico Place,US,NC,America/New_York
1936,KMRT0,40.2247,-83.3516,311,Marysville / Countryside Mobile Home Park,US,OH,America/New_York
1937,KMSL0,34.7453,-87.6102,168,Muscle Shoals / Detroit Park,US,AL,America/Chicago
1938,KMSS0,44.9358,-74.8456,68,Massena / Massena Center,US,NY,America/New_York
1939,KMSV0,41.7016,-74.795,428,Monticello / Kauneonga Lake,US,NY,America/New_York
1940,KMTJ0,38.5098,-107.8942,1755,Montrose,US,CO,America/Denver
1941,KMTN0,39.3257,-76.4138,7,Baltimore / Stansbury Estates,US,MD,America/New_York
1942,KMTO0,39.4779,-88.2792,220,Mattoon / Loxa,US,IL,America/Chicago
1943,KMTP0,41.0765,-71.9208,2,Montauk Airport / Ditch Plains,US,NY,America/New_York
1944,KMTV0,36.6307,-80.0183,287,Martinsville B Ridge Airport / Old Well Crossing,US,VA,America/New_York
1945,KMTW0,44.1288,-87.6806,198,Manitowac / Kellners Corners,US,WI,America/Chicago
1946,KMUI0,40.4348,-76.5693,148,Indiantown / Fort Indiantown Gap,US,PA,America/New_York
1947,KMUO0,43.0436,-115.8724,913,Mountain Home / Mountain Home Air Force Base,US,ID,America/Boise
1948,KMUT0,41.3678,-91.1482,167,Muscatine / Fruitland,US,IA,America/Chicago
1949,KMVE0,44.9691,-95.7103,316,Montevideo,US,MN,America/Chicago
1950,KMVL0,44.5346,-72.614,223,Morrisville / Morristown,US,VT,America/New_York
1951,KMVN0,38.3234,-88.8585,146,Mount Vernon / Summersville,US,IL,America/Chicago
1952,KMVY0,41.393,-70.6143,20,Marthas Vineyard / Tississa,US,MA,America/New_York
1953,KMWA0,37.755,-89.0111,144,Marion / Eden Park,US,IL,America/Chicago
1954,KMWC0,43.1104,-88.0344,227,Milwaukee / Butler,US,WI,America/Chicago
1955,KMWH0,47.2086,-119.3191,362,Moses Lake / Moses Lake North,US,WA,America/Los_Angeles
1956,KMWK0,36.4597,-80.553,381,Mount Airy / Boones Hill,US,NC,America/New_York
1957,KMWL0,32.7816,-98.0602,297,Mineral Wells / Sturdivant,US,TX,America/Chicago
1958,KMWM0,43.9134,-95.1094,430,Windom / Bingham Lake,US,MN,America/Chicago
1959,KMWO0,39.5318,-84.3964,198,Middletown / Harlan Park,US,OH,America/New_York
1960,KMWT0,34.5291,-93.5294,196,Mount Ida / Silver,US,AR,America/Chicago
1961,KMXF0,32.3792,-86.3625,52,Montgomery / Brickdale Estates,US,AL,America/Chicago
1962,KMXO0,42.2204,-91.1633,254,Monticello,US,IA,America/Chicago
1963,KMYJ0,39.1575,-91.8183,251,Mexico / Vandiver,US,MO,America/Chicago
